SMO	chr20	4120980	4187747
SCP2D1-AS	chr20	18809728	18830153
BTBD	chr20	11890723	11926609
RPL7P	chr20	2075555	2075822
RPS10P	chr20	14757563	14758056
EIF4E2P	chr20	20659710	20659964
TMEM23	chr20	5068232	5113103
PCSK	chr20	17226107	17484578
ZNF34	chr20	2481817	2524702
PA2G4P	chr20	12380056	12381255
NKX2-2-AS	chr20	21511447	21512309
CST	chr20	23491101	23496010
KANK1P	chr20	5928085	5929318
PPIAP	chr20	25368275	25368766
ISM	chr20	13221274	13300651
ABHD1	chr20	25294742	25390835
FLRT	chr20	14322985	14337614
LINC0172	chr20	21610787	21703585
DZANK	chr20	18383367	18467281
TRMT	chr20	5937228	5950558
RPS19P	chr20	18504633	18505066
PGAM3	chr20	11621051	11621477
LINC0175	chr20	10696949	10754033
SYNDIG	chr20	24469629	24666616
RPS11P	chr20	11345383	11345855
HAO	chr20	7882985	7940458
SOCS2P	chr20	33187391	33188292
KRT18P	chr20	22732802	22734089
XRN	chr20	21303331	21389825
GPCPD	chr20	5544439	5611006
SIRPB3	chr20	1665283	1708200
DTD1-AS	chr20	18674395	18698709
SNRPB	chr20	16729961	16742564
DEFB11	chr20	31368601	31373923
GAPDHP	chr20	13392677	13393674
PCMTD1P	chr20	29321310	29321666
CST13	chr20	23519146	23542018
CD9	chr20	23079360	23086324
HAUS6P	chr20	31341371	31344471
EIF4EP	chr20	5548840	5549481
GINS	chr20	25407673	25452628
RPS3P	chr20	14003508	14003699
GCNT1P	chr20	18420160	18421454
CSTP	chr20	23918538	23928954
APMA	chr20	24962925	24992751
BFSP	chr20	17493905	17569220
FRG1E	chr20	29480147	29497179
PDYN-AS	chr20	1947246	2030028
BSNDP	chr20	25845497	25845862
CFTRP	chr20	29641778	29641976
CRLS	chr20	6006093	6040053
GGTLC	chr20	23985050	23988779
FAM182	chr20	25762384	25868225
REM	chr20	31475288	31484895
FDX1P	chr20	34475924	34476474
POM121L3	chr20	23989292	23990454
CST12	chr20	23475700	23479798
DST	chr20	17570075	17609919
POLR3	chr20	18467389	18484646
VN1R108	chr20	25734264	25735093
BPIFB	chr20	33007704	33023703
STK3	chr20	2101827	2177038
DUX4L3	chr20	29448517	29449306
LINC0159	chr20	30278906	30289956
XPOTP	chr20	34213495	34215892
LRRN	chr20	6040546	6054060
RPS18P	chr20	5532878	5533335
SCRT	chr20	661596	675802
ISM1-AS	chr20	13237801	13239674
NCOA	chr20	34689097	34825651
THB	chr20	23045633	23049672
KIF3	chr20	32277651	32335011
GLRXP	chr20	37602852	37603185
SPTLC	chr20	13008972	13169103
BPIFA4	chr20	33193585	33210462
HSPE1P	chr20	39932922	39933239
GSTM3P	chr20	21501395	21501968
MACROD2-AS	chr20	14884250	14929528
BPIFA	chr20	33235995	33243311
ACSS	chr20	34872146	34927962
FAT1P	chr20	10888582	10889088
AIMP1P	chr20	14127400	14128336
MIR663AH	chr20	26167817	26251546
TP53INP	chr20	34704339	34713439
CST2P	chr20	23711320	23711406
CST9LP	chr20	23547764	23550652
MED28P	chr20	25669857	25670386
RPS27AP	chr20	17516843	17517307
JAG	chr20	10637684	10673999
SLC23A	chr20	4852356	5010293
CYB5AP	chr20	22885670	22886068
CST9	chr20	23564732	23568484
FAM242	chr20	29548661	29559705
RPL21P	chr20	18485265	18486052
PI	chr20	45174902	45176544
SEMG	chr20	45221373	45224458
KCNS	chr20	45091214	45101127
LINC0173	chr20	39213777	39224748
LNCNE	chr20	22587522	22607517
SEC23	chr20	18507520	18561415
TASP	chr20	13389392	13638932
NAN	chr20	25612935	25624014
CTNNBL	chr20	37693955	37872129
WFDC	chr20	45607939	45631284
SOGA	chr20	36777447	36863538
AD	chr20	44619522	44652233
DUXAP	chr20	18642782	18643634
LINC0048	chr20	37619298	37623119
WFDC10	chr20	45629739	45631196
PGBD4P	chr20	44841925	44842539
LINC0126	chr20	44656451	44663498
PPP1R16	chr20	38805697	38923024
NCOR1P	chr20	26103416	26114028
KIAA175	chr20	38210503	38260772
BPIFB9	chr20	33347720	33354444
ZNF33	chr20	25673195	25696853
TOMM3	chr20	44942130	44960397
NPM1P1	chr20	38977711	38978422
RPL12P	chr20	33272262	33272657
DHX35-D	chr20	38961925	38962111
PTPRT-AS	chr20	42968743	42971492
DHX3	chr20	38962299	39039723
TOX	chr20	43914852	44069616
SNORA71	chr20	38425083	38425354
KCNK15-AS	chr20	44694892	44746021
GAPDHP5	chr20	46997596	46998488
EYA	chr20	46894624	47188844
LINC0287	chr20	10996293	11029455
WFDC1	chr20	45123425	45124465
YWHA	chr20	44885702	44908532
ELMO	chr20	46366050	46432985
TGM	chr20	38127385	38166578
STK4-AS	chr20	44963794	44966402
CDC27P	chr20	29746181	29748090
BPIFB5	chr20	33316869	33329969
RIPOR	chr20	50586108	50691542
RPL35A	chr20	47478214	47479010
ATG3P	chr20	39329014	39329924
SPATA	chr20	49903391	49915529
FAM83	chr20	38926312	38953106
SLC2A1	chr20	46709649	46736347
RPS2P	chr20	45640486	45641370
KCNB	chr20	49293394	49484297
KCNK1	chr20	44745865	44752313
PUDPP	chr20	33047517	33048152
CDH2	chr20	46173739	46308498
MTND1P	chr20	57357426	57358369
RNF11	chr20	49936336	49953885
CDC42P	chr20	34402149	34402696
PPIAP1	chr20	53421199	53421656
LINC0174	chr20	37571103	37591493
CFAP61-AS	chr20	20258407	20267809
SLC35C	chr20	46345980	46364458
TP53RK-D	chr20	46689659	46690289
APCDD1	chr20	58459101	58515399
EDEM	chr20	35115364	35147336
LINC0152	chr20	47983404	47984313
FRG1D	chr20	29080390	29102761
RBBP	chr20	18486540	18497225
RNF11P	chr20	14547184	14547623
NIN	chr20	25452697	25585531
MC3	chr20	56248732	56249815
PABPC1	chr20	44910060	44959035
ENSAP	chr20	15619494	15619819
BP	chr20	38304150	38337505
AHC	chr20	34280268	34311802
RIPOR3-AS	chr20	50645471	50662275
SUN	chr20	32983773	33004433
PREX	chr20	48624252	48827999
UQCC	chr20	35302566	35412031
PTGI	chr20	49503874	49568137
PLCB	chr20	8077251	8968360
CBLN	chr20	55997357	56005519
DKKL1P	chr20	31274170	31274867
LINC0002	chr20	31485778	31487574
ATP9	chr20	51596514	51768390
ITCH-AS	chr20	34441592	34442025
RAL	chr20	33993646	34108308
CFAP6	chr20	20052514	20360703
SNAI	chr20	49982980	49988886
TRERNA	chr20	50040716	50041504
RPL36P	chr20	52890162	52890386
CDK5RAP	chr20	33358839	33401561
STK	chr20	44966479	45080021
MTRNR2L	chr20	57358447	57359498
SLC17A	chr20	62952707	62969585
PYG	chr20	25248085	25298012
PPP1R3	chr20	59936663	59940305
PFDN	chr20	54208087	54228052
PSMA	chr20	62136733	62143440
MRPS33P	chr20	52511252	52511568
MAP1LC3	chr20	34546854	34560345
PHKBP	chr20	8097824	8099774
MLLT10P	chr20	30403123	30403384
ENTPD	chr20	25195693	25228075
RBBP8N	chr20	62410237	62427539
LINC0068	chr20	11800463	11878429
ANKRD6	chr20	58218495	58228653
LINC0144	chr20	55408898	55684915
FRG1B	chr20	30377372	30399257
GID	chr20	62938147	62948475
PMEPA	chr20	57648392	57711536
IDH3	chr20	2658395	2664219
PHACTR3-AS	chr20	59624904	59628295
RPL39P3	chr20	57328546	57328696
RPL31P	chr20	31311303	31311962
VAP	chr20	58389229	58451101
RAE	chr20	57351223	57379211
TSHZ	chr20	52972358	53495330
LINC0105	chr20	63038011	63053863
SPO1	chr20	57329803	57343994
VSTM2	chr20	37903111	37945350
RARRES2P1	chr20	29427400	29427883
EIF2S	chr20	34088309	34112243
SOX1	chr20	64047582	64049639
DOK	chr20	54475593	54651169
APCDD1L-D	chr20	58515379	58619888
HMGB3P	chr20	34833575	34834462
B4GALT	chr20	49632945	49713878
HIGD1AP1	chr20	35878476	35878733
RPL17P	chr20	20253303	20253838
ZFP6	chr20	52051663	52204308
UCKL	chr20	63939829	63956416
BLCA	chr20	37492472	37527931
CKAP2LP	chr20	1756756	1758940
SALL	chr20	51782331	51802521
NNA	chr20	37521206	37523690
TTI	chr20	37983007	38033461
C20orf8	chr20	58150902	58161150
SCP2D	chr20	18813783	18814378
BHLHE2	chr20	63005927	63007035
RPSAP	chr20	51130788	51131667
CDH	chr20	61252261	61940617
NDRG	chr20	36651766	36746090
PTMAP	chr20	56700837	56701514
RPS2	chr20	62387103	62388520
NKIL	chr20	57710156	57712780
MTCO2P	chr20	60414396	60414872
ITCH-IT	chr20	34450930	34454552
C20orf18	chr20	63843436	63843915
DNAJC	chr20	63895126	63936031
SNRPFP	chr20	49729591	49729842
TFAP2	chr20	56629306	56639283
SS18L	chr20	62143769	62182514
BMP7-AS	chr20	57214872	57215866
LINC00266-	chr20	64290385	64313132
NOP5	chr20	2652593	2658393
RPS4XP	chr20	56601701	56602113
NFATC	chr20	51386957	51562831
SYCP	chr20	59863564	59933655
LAMA	chr20	62307955	62367312
LSM14	chr20	62122461	62135374
PHACTR	chr20	59577509	59847711
OPRL	chr20	64080082	64100643
RGS1	chr20	64073181	64079988
SNTA	chr20	33407957	33443763
PCMTD	chr20	64255695	64287821
FRG2E	chr20	29415264	29416911
CICP	chr20	64290187	64292998
TCEA	chr20	64049836	64072347
GATA	chr20	62463497	62475995
ZNF512	chr20	63956704	63969930
LB	chr20	38346482	38377013
FAM217	chr20	59933764	59948680
RBL	chr20	36996349	37095997
AGGF1P1	chr20	29430723	29432913
RAB22	chr20	58309715	58367507
UCKL1-AS	chr20	63953384	63956985
SF3A3P	chr20	3489529	3491005
EDN	chr20	59300443	59325992
PIEZO1P	chr20	59460619	59460837
RPRD1	chr20	38033725	38127780
MYT	chr20	64102394	64242253
ZNF337-AS	chr20	25624045	25689032
ADRM	chr20	62302093	62308862
PHF2	chr20	35771974	35950370
COX7BP	chr20	35850674	35850915
LLPHP	chr20	20721187	20721879
MRPS11P	chr20	20854121	20854642
GGT	chr20	34844720	34872856
SAMD1	chr20	63974116	63980008
ERP29P	chr20	52110344	52111049
MIR129	chr20	2652777	2652842
SNORD11	chr20	2654212	2654286
SNORA5	chr20	2655067	2655198
SNORD8	chr20	2656097	2656182
SNORD5	chr20	2656624	2656694
RNU1-55	chr20	5890055	5890212
Y_RN	chr20	5964538	5964650
RN7SL498	chr20	6001733	6002030
MIR806	chr20	7371608	7371692
RNU6-278	chr20	13973316	13973424
RN7SL864	chr20	14223041	14223325
RNU6-228	chr20	14352320	14352425
RNU6-1159	chr20	15021553	15021659
RNU6-115	chr20	15022852	15022958
RNA5SP47	chr20	15280764	15280873
U	chr20	16982831	16983033
RN7SKP6	chr20	17576206	17576510
RNU6-27	chr20	17187510	17187616
RN7SL547	chr20	7633562	7633851
RN7SL638	chr20	18592330	18592619
RNU6ATAC34	chr20	18611047	18611167
RN7SL607	chr20	20738433	20738731
RNU1-131	chr20	17209060	17209220
RN7SKP11	chr20	11818821	11819091
RNU6-1257	chr20	24974171	24974280
RN7SL561	chr20	1666360	1666640
RNU105	chr20	8831186	8831393
RN7SL690	chr20	20316755	20316994
RN7SKP14	chr20	21424758	21425041
RNU6ATAC17	chr20	25611153	25611223
5_8S_rRN	chr20	29741510	29741661
RNU1-23	chr20	24237255	24237398
RNA5SP52	chr20	30816156	30816274
MIR319	chr20	18470615	18470691
RNA5SP48	chr20	31356870	31356978
RN7SL594	chr20	25654595	25654881
MIR687	chr20	10649636	10649695
MIR475	chr20	34049119	34049190
SNORA7	chr20	38442036	38442169
RNU4-40	chr20	35887659	35887801
RNU6-937	chr20	35928570	35928675
RNU6-639	chr20	43796437	43796543
RNA5SP53	chr20	29874059	29874177
RN7SL116	chr20	38872770	38873074
MIR644	chr20	34466325	34466418
RN7SL237	chr20	38098414	38098700
RN7SL680	chr20	39349094	39349392
MIR663	chr20	26208186	26208278
MIR361	chr20	47166967	47167058
RNU7-144	chr20	48494234	48494309
RNU6-919	chr20	49794811	49794914
RNU6-347	chr20	51902291	51902395
RNU7-6	chr20	51904969	51905030
RNU6-147	chr20	49972106	49972212
RNU6-497	chr20	47484278	47484381
RNU6-1146	chr20	56667430	56667531
RNU6-929	chr20	56785981	56786087
RNU7-14	chr20	53668697	53668758
RNU4ATAC7	chr20	54859688	54859812
MIR432	chr20	57321502	57321591
RN7SKP18	chr20	53097652	53097984
RN7SL197	chr20	49721949	49722247
RNU7-141	chr20	59852667	59852728
MIR64	chr20	60308474	60308567
MIR453	chr20	60478111	60478181
MIR548AG	chr20	60564562	60564625
RN7SKP10	chr20	43063326	43063609
MIR1-	chr20	62554306	62554376
MIR133A	chr20	62564912	62565013
RN7SKP3	chr20	46859333	46859672
RN7SL170	chr20	56688401	56688695
MIR191	chr20	63941465	63941544
Metazoa_SR	chr20	49932795	49933078
MIR681	chr20	64076955	64077010
RNU6-563	chr20	47492978	47493085
RNU1-134	chr20	63908955	63909119
MIR941-	chr20	63919756	63919827
RBPJ	chr20	45306840	45317824
SDC	chr20	45325288	45348424
SYS	chr20	45361937	45376798
SYS1-DBNDD	chr20	45363200	45410610
TP53TG	chr20	45372557	45407889
NDUFB4P1	chr20	45388347	45388705
STX1	chr20	58651253	58679526
STX16-NPEPL	chr20	58651434	58715410
NPEPL	chr20	58689131	58719238
MIR29	chr20	58817615	58817694
NELFC	chr20	58981208	58995133
TUBB	chr20	59019429	59026654
ATP5F1	chr20	59025475	59032345
PRELID3	chr20	59033145	59042809
MRPS16P	chr20	59113224	59113631
GDF5-AS	chr20	35433029	35435450
GDF	chr20	35433347	35454746
MIR1289-	chr20	35453954	35454097
CEP25	chr20	35455164	35519280
C20orf17	chr20	35523186	35529652
FER1L	chr20	35558737	35607562
RPL37P	chr20	35588324	35588607
RN7SKP27	chr20	35643143	35643462
RNU6-759	chr20	35647328	35647430
RBM1	chr20	35648925	35664956
FITM	chr20	44302840	44311202
HNF4A-AS	chr20	44372746	44395706
LINC0162	chr20	44436172	44465349
RPL37AP	chr20	44466564	44466842
TTPA	chr20	44475874	44494603
SERINC	chr20	44496221	44522085
PKI	chr20	44531785	44624247
RN7SL156	chr20	36870099	36870402
TLDC	chr20	36876121	36894235
RPS3AP	chr20	37021743	37021984
RN7SL443	chr20	44007248	44007537
OSER	chr20	44195939	44210771
JPH	chr20	44106590	44187188
RNU6-743	chr20	43405473	43405578
EIF4EBP2P	chr20	43423196	43423538
SRSF	chr20	43457893	43466046
RNU6-1251	chr20	43473013	43473119
IFT5	chr20	43590937	43647299
RPL27A	chr20	43652523	43653291
MYBL	chr20	43667019	43716495
GTSF1	chr20	43726164	43727002
SMIM2	chr20	18567347	18569563
SIRPB	chr20	1561385	1620061
OTO	chr20	16748358	16770062
SRXN	chr20	646615	653200
DTD	chr20	18587942	18766644
OSBPL	chr20	62231922	62296213
R3HDM	chr20	44337043	44351238
HM1	chr20	31514410	31577923
RIMS	chr20	44751808	44810546
HAR1	chr20	63090806	63102631
MIR124-	chr20	63178500	63178586
YTHDF	chr20	63195429	63216139
BIRC	chr20	63235883	63240495
NKAIN	chr20	63240784	63272694
FLJ1677	chr20	63253978	63261615
ARFGAP	chr20	63272785	63289790
RNU6-994	chr20	63337339	63337449
CHRNA	chr20	63343223	63378401
KCNQ2-AS	chr20	63448051	63449329
RPL23AP	chr20	10349157	10349628
SDAD1P	chr20	10385779	10387806
MKK	chr20	10401009	10434222
EEF1A	chr20	63488013	63499239
PPDP	chr20	63520765	63522206
PTK	chr20	63528001	63537376
FNDC1	chr20	63547891	63556695
HELZ	chr20	63558086	63574239
MCM	chr20	5950652	5998977
RNU1-94	chr20	31901254	31901426
PDRG	chr20	31944337	31952046
XKR	chr20	31968151	32003387
CCM2	chr20	32010438	32032180
TM9SF	chr20	32109714	32167258
RSL24D1P	chr20	32170390	32170790
TSPY26	chr20	32186477	32190527
PLAGL	chr20	32192504	32207743
POFUT	chr20	32207880	32238658
MIR182	chr20	32237795	32237847
NOL4L-D	chr20	32564992	32608893
C20orf20	chr20	32631625	32673941
BAK1P	chr20	32690180	32690815
DNMT3	chr20	32762385	32809356
MAPRE	chr20	32819954	32850405
PROC	chr20	35172072	35216240
MMP24O	chr20	35201745	35278131
MT1P	chr20	35218009	35218185
MMP2	chr20	35226690	35276998
FAM83C-AS	chr20	35285251	35285756
MROH	chr20	37101226	37179588
RPN	chr20	37178410	37241619
DSN	chr20	36751791	36773818
ZBTB4	chr20	63743668	63832038
SLC9A	chr20	49812713	49892242
ITC	chr20	34363241	34540748
FERMT	chr20	6074845	6123030
GDAP1L	chr20	44247099	44280947
KIF16	chr20	16272104	16573448
TPD52L	chr20	63865228	63891545
SEL1L	chr20	13849247	13996443
ABHD16	chr20	63861498	63862988
SSTR	chr20	23035312	23039237
VSX	chr20	25070885	25082141
MYL	chr20	36541497	36551447
TGIF	chr20	36573488	36593950
TGIF2-RAB5I	chr20	36574553	36612384
SLA	chr20	36612318	36646196
HNRNPA3P	chr20	36620403	36621423
MRPS2	chr20	3046052	3048250
OX	chr20	3071620	3072517
AV	chr20	3082556	3084724
RN7SL555	chr20	3094171	3094509
UBOX5-AS	chr20	3106913	3150867
UBOX	chr20	3107573	3160196
DDRGK	chr20	3190350	3204685
ITP	chr20	3208868	3223870
RNU6-1019	chr20	3360036	3360142
UBE2V1P	chr20	3361880	3362324
MCTS2	chr20	31547412	31548081
HM13-IT	chr20	31563166	31564076
HM13-AS	chr20	31567707	31573263
RNU6-384	chr20	31581089	31581192
ID	chr20	31605283	31606515
COX4I	chr20	31637912	31645006
BCL2L1-AS	chr20	31686216	31716825
ABALO	chr20	31721507	31723409
TPX	chr20	31739271	31801805
MYLK	chr20	31819308	31834689
FOXS	chr20	31844303	31845604
BCL2L	chr20	31664452	31723989
RPL24P	chr20	21114723	21115197
KI	chr20	21125983	21246622
KIZ-AS	chr20	21154023	21218289
RPS15AP	chr20	21166206	21166596
ZNF877	chr20	21265854	21266465
RNU6-192	chr20	17903762	17903861
OVOL	chr20	17956979	18059188
SNORD1	chr20	17962710	17962946
MGME	chr20	17969018	17991122
RPL15P	chr20	18090116	18090715
RNU7-137	chr20	18095571	18095632
GGCTP	chr20	18220113	18220512
RN7SL14	chr20	18258554	18258851
RNU2-56	chr20	18265690	18265879
RN7SKP7	chr20	18295143	18295451
ZNF133-AS	chr20	18313765	18315111
LINC0085	chr20	18379049	18381484
PET11	chr20	18137863	18143169
LAMP5-AS	chr20	9505180	9514998
LAMP	chr20	9514358	9530524
PSMF	chr20	1113240	1189415
ACTG1P	chr20	1160584	1161697
SNP	chr20	1266280	1309328
SDCBP	chr20	1309909	1329139
MIR686	chr20	1392900	1392961
RNU6-917	chr20	1529056	1529159
SNX2	chr20	45833799	45843276
ACOT	chr20	45841721	45857405
ZSWIM	chr20	45857614	45879122
PLT	chr20	45898621	45912155
PCIF	chr20	45934683	45948023
FTLP	chr20	45975249	45976075
MMP	chr20	46008908	46016561
SLC12A5-AS	chr20	46013500	46022073
FKBP1	chr20	1368977	1393164
SLC4A1	chr20	3227417	3239559
NECAB	chr20	33657087	33674463
C20orf14	chr20	33662327	33665619
E2F	chr20	33675477	33686385
PXMP	chr20	33702758	33720319
ZNF341-AS	chr20	33787373	33811109
CHMP4	chr20	33811348	33854366
RN7SL666	chr20	43222206	43222509
PPIAP2	chr20	43230760	43231260
L3MBTL	chr20	43489442	43550954
EIF	chr20	35278907	35284985
PCN	chr20	5114953	5126626
CDS	chr20	5126879	5197887
UBE2D3P	chr20	5292388	5292831
PROKR	chr20	5299218	5316954
RNA5-8SP	chr20	5346006	5346160
DYNLRB	chr20	34516414	34540958
SNX	chr20	17941597	17968980
FOXA	chr20	22580998	22585455
COMMD	chr20	32702699	32743467
PAK	chr20	9537370	9839076
GNRH	chr20	3043622	3045747
BANF	chr20	17693672	17735871
CTS	chr20	58985686	59008238
RNU2-52	chr20	41024205	41024394
TOP	chr20	41028822	41124487
PLCG1-AS	chr20	41098019	41138003
RPL23AP8	chr20	41196691	41197157
RN7SL615	chr20	41290280	41290577
PRN	chr20	4686350	4701590
IDI1P	chr20	4735669	4736673
RASSF	chr20	4780023	4823608
NFS	chr20	35668052	35699355
ROMO	chr20	35699272	35700984
RBM3	chr20	35701347	35742312
RPF2P	chr20	35752814	35753719
CPNE	chr20	35626031	35664956
SLC24A	chr20	19212642	19722926
SLC24A3-AS	chr20	19242302	19284596
MAF	chr20	40685848	40689236
ADI1P	chr20	41331123	41331660
LPIN	chr20	41340821	41360582
EMILIN	chr20	41359962	41366818
CHD	chr20	41402083	41618384
RPL12P1	chr20	41547422	41547922
RNU6-1018	chr20	41684986	41685091
SLP	chr20	45252239	45254564
RPL5P	chr20	45490818	45491671
SPINT	chr20	45512461	45515622
EPPIN-WFDC	chr20	45534196	45547662
HSPD1P2	chr20	45539983	45540227
EPPI	chr20	45540626	45547752
HNRNPA1P	chr20	45745737	45746287
SPINT5	chr20	45749920	45750074
RNU6ATAC38	chr20	45778698	45778823
DNTTIP	chr20	45791954	45811427
UBE2	chr20	45812576	45816957
TNNC	chr20	45823214	45833745
SNAP23P	chr20	49038357	49038602
CSE1L-AS	chr20	49040463	49046168
CSE1	chr20	49046246	49096960
STAU	chr20	49113339	49188367
ARPC3P	chr20	49134480	49135012
SLCO4A	chr20	62642503	62685785
SLCO4A1-AS	chr20	62663019	62666724
NTSR	chr20	62708836	62762771
MRGB	chr20	62796473	62801729
OGFR-AS	chr20	62800627	62805587
OGF	chr20	62804835	62814000
COL9A	chr20	62816244	62841159
TCFL	chr20	62841005	62861822
DPH3P	chr20	62845664	62845912
ARF4P	chr20	62872250	62873076
DIDO	chr20	62877738	62937952
GFRA	chr20	3659248	3663399
HSPA12	chr20	3732685	3753111
C20orf2	chr20	3753508	3767781
SPEF	chr20	3777504	3781448
CENP	chr20	3783851	3786740
AP5S	chr20	3820524	3828838
MAV	chr20	3846799	3876123
PANK2-AS	chr20	3888239	3888868
MIR103A	chr20	3917494	3917571
MIR103B	chr20	3917502	3917563
SIGLEC	chr20	3686970	3712600
NORA	chr20	36045618	36051018
EPB41L	chr20	36091504	36232799
AAR	chr20	36236131	36270918
DEFB13	chr20	257724	261096
C20orf9	chr20	270863	290778
ZCCHC	chr20	297570	300321
NRSN2-AS	chr20	316860	348490
NRSN	chr20	346782	359660
RBCK	chr20	407498	432139
TBC1D2	chr20	423596	462566
CSNK2A	chr20	472498	543835
SLC52A	chr20	760080	776015
ARFGEF	chr20	48921711	49036693
FAM210	chr20	56358974	56368663
AURK	chr20	56369389	56392337
CSTF	chr20	56392371	56406362
RPL39	chr20	56459428	56459583
RTF	chr20	56468585	56519449
FAM209	chr20	56517187	56526152
CASS	chr20	56412112	56460387
NDUFAF	chr20	13785007	13821580
ZNFX	chr20	49237946	49278426
ZFAS	chr20	49278178	49299600
SNORD12	chr20	49278940	49279028
PARD6	chr20	50731580	50756795
TMSB4XP	chr20	50840615	50840749
ADN	chr20	50888916	50931437
PSMD10P	chr20	50913731	50914411
ADNP-AS	chr20	50930984	50945148
MOCS	chr20	50958818	50963929
NAA2	chr20	20017310	20033655
CRNKL	chr20	20034368	20056046
RIN	chr20	19757606	20002457
RNF2	chr20	3927309	4015558
NSFL1	chr20	1442162	1473842
SCAND	chr20	35953617	35959472
CCN	chr20	44714844	44728509
HC	chr20	32052197	32101856
DDX2	chr20	49219347	49244077
MTG	chr20	62183028	62203568
CDC25	chr20	3786772	3806121
TMC	chr20	2536573	2643580
ZNF21	chr20	53567071	53609907
DNAAF	chr20	3249306	3407669
NEURL	chr20	45888625	45891208
PANK	chr20	3888839	3929887
ESF	chr20	13714322	13784919
DPM	chr20	50934867	50959140
KCNG	chr20	51003656	51023107
RPL13P	chr20	46099518	46100176
CD4	chr20	46118278	46129863
SAMHD	chr20	36890229	36951893
GMEB	chr20	63587602	63627101
STMN	chr20	63639705	63657682
RTEL1-TNFRSF6	chr20	63659300	63698684
TNFRSF6	chr20	63696652	63698684
ARFRP	chr20	63698642	63708025
ZGPA	chr20	63707465	63736142
LIME	chr20	63736283	63739103
SLC2A4R	chr20	63739776	63744050
ZBTB46-AS	chr20	63808076	63816521
KCNQ	chr20	63400208	63472677
EBF	chr20	2692874	2760108
RPL19P	chr20	2780614	2781041
CPXM	chr20	2794074	2800627
PCED1	chr20	2835314	2841190
VPS1	chr20	2840703	2866732
MANBA	chr20	37289649	37317260
TCF1	chr20	604257	610309
BCAS	chr20	50794894	50877177
SPATA2	chr20	45886491	45887622
DBNDD	chr20	45406057	45410610
TRIB	chr20	362835	397559
LKAAEAR	chr20	64083376	64084398
SRM	chr20	63538489	63547749
DUSP1	chr20	31847637	31870664
ZHX	chr20	41178448	41317731
ASI	chr20	34194569	34269344
NPBWR	chr20	64103802	64107565
MACROD	chr20	13995369	16053197
DLGAP	chr20	36306336	36528637
ZNF13	chr20	18288283	18316996
LZTS	chr20	3162617	3173549
TMEM74	chr20	1180561	1185415
PTPR	chr20	2873420	3039076
RAD21L	chr20	1226044	1296421
ZNF83	chr20	59123381	59259113
CBFA2T	chr20	33490075	33650036
ACTL1	chr20	33666943	33668525
TPM3P	chr20	33912323	33913336
PIGPP	chr20	33965162	33965576
GNA	chr20	58839718	58911192
RNU7-173	chr20	47826969	47827044
SRMP	chr20	47859788	47860672
RNU7-92	chr20	47904348	47904423
SULF	chr20	47656348	47786616
PLCG	chr20	41136960	41196801
PEDS1-UBE2V	chr20	50081124	50153637
PEDS	chr20	50118254	50153734
LINC0127	chr20	50171809	50176676
CEBPB-AS	chr20	50184598	50191498
CEBP	chr20	50190830	50192668
RN7SL636	chr20	50429190	50429483
COX6CP	chr20	50479767	50479991
PTPN	chr20	50510321	50585241
RN7SL672	chr20	50557682	50557998
MIR1302-	chr20	50614636	50614785
RPL7AP1	chr20	37444733	37445534
SR	chr20	37344685	37406050
NXT1-AS	chr20	23346941	23351486
NXT	chr20	23350791	23354771
GZF	chr20	23362182	23373062
NAP	chr20	23374519	23421519
CSTL	chr20	23426104	23444930
CST1	chr20	23450403	23452876
RTEL	chr20	63657810	63696253
SLC25A6P	chr20	21742303	21743077
RPL41P	chr20	21755270	21755350
GHR	chr20	37251086	37261819
TTLL	chr20	31870634	31945000
PARAL	chr20	9986088	10007116
ANKEF	chr20	9986126	10058303
SNAP2	chr20	10172395	10308258
ZNF663	chr20	46414228	46459276
MKRN7	chr20	46463719	46477232
ZNF840	chr20	46484461	46492640
OCSTAM	chr20	46540946	46550654
SLC13A	chr20	46557823	46684467
GCNT	chr20	56491492	56525925
HRH	chr20	62214960	62220278
RALGAPA	chr20	20389530	20712644
ERGIC	chr20	35542038	35557634
RAB5I	chr20	36605779	36612557
UBE2V	chr20	50081124	50115959
ASXL	chr20	32358330	32439319
ADAM3	chr20	3667965	3682246
SLC12A	chr20	46021690	46060150
RRBP	chr20	17613678	17682295
SGK	chr20	43558968	43588237
MATN	chr20	45293445	45308529
KAT1	chr20	18137228	18188387
SNRP	chr20	2461634	2470853
SNORA6	chr20	38449370	38449503
RALGAP	chr20	38472816	38578859
MIR548O	chr20	38516563	38516632
SLC32A	chr20	38724486	38729372
ACTR	chr20	38748460	38772520
RN7SKP17	chr20	38761528	38761842
EFCAB	chr20	32858923	32961845
CNBD	chr20	35954564	36030700
COL20A	chr20	63293186	63334851
PAX	chr20	21705659	21718481
MIR125	chr20	61953546	61953662
TAF	chr20	61953469	62065881
ARHGAP4	chr20	38601809	38651035
CCNB1IP1P	chr20	45567990	45568807
PIG	chr20	45416084	45456934
ADI	chr20	38581195	38588463
SUMO1P	chr20	53875252	53875557
CYP24A	chr20	54153446	54173986
ANKRD20A21	chr20	30656033	30723932
FASTKD	chr20	3146519	3159865
TP53R	chr20	46684365	46689444
PRPF	chr20	63981132	64033100
SPAG	chr20	35615829	35621094
MIR364	chr20	44408120	44408203
HNF4	chr20	44355700	44432845
GS	chr20	34928432	34956027
